country, type, prefix, voice price, sms price
Barbados,Mobile,1246250,0.4,0.02
Barbados,Mobile,1246251,0.4,0.02
Barbados,Mobile,1246252,0.4,0.02
Barbados,Mobile,1246253,0.4,0.02
Barbados,Mobile,1246254,0.4,0.02
Barbados,Mobile,1246255,0.4,0.02
Barbados,Digicel Mobile,1246256,0.39,0.02
Barbados,Digicel Mobile,1246257,0.39,0.02
Barbados,Digicel Mobile,1246258,0.39,0.02
Barbados,Digicel Mobile,1246259,0.39,0.02
Barbados,Digicel Mobile,124626,0.39,0.02
Barbados,C&W Mobile,1246446,0.26,0.02
Barbados,C&W Mobile,1246447,0.26,0.02
Barbados,C&W Mobile,1246448,0.26,0.02
Barbados,C&W Mobile,1246449,0.26,0.02
Barbados,Other,124645,0.28,0.02
Barbados,C&W Mobile,124652,0.28,0.02
Barbados,Digicel-Mobile,1246530,0.22,0.02
Barbados,Digicel-Mobile,1246531,0.22,0.02
Barbados,Digicel-Mobile,1246532,0.22,0.02
Barbados,Digicel-Mobile,1246533,0.22,0.02
Barbados,Digicel-Mobile,1246534,0.22,0.02
Barbados,Digicel Mobile,124682,0.39,0.02
Barbados,Digicel Mobile,124683,0.39,0.02
Barbados,Digicel Mobile,124684,0.39,0.02
Barbados,Barbados,124685,0.24,0.02
Canada,Ontario,1249,0.03,0.01
Canada,British Columbia,1250,0.03,0.01
Anguilla,Anguilla,1264,0.18,0.03
Anguilla,Mobile,1264235,0.38,0.03
Anguilla,Mobile,1264469,0.38,0.03
Anguilla,Mobile,1264476,0.38,0.03
Anguilla,Mobile,1264536,0.37,0.03
Anguilla,Mobile,1264537,0.37,0.03
Anguilla,Mobile,1264538,0.37,0.03
Anguilla,Mobile,1264539,0.37,0.03
Anguilla,Mobile,1264543,0.37,0.03
Anguilla,Digicel,126458,0.19,0.03
Anguilla,Digicel Mobile,1264581,0.37,0.03
Anguilla,Digicel Mobile,1264582,0.37,0.03
Anguilla,Digicel Mobile,1264583,0.37,0.03
Anguilla,Digicel Mobile,1264584,0.37,0.03
Anguilla,Mobile,1264724,0.2,0.03
Anguilla,Mobile,1264729,0.38,0.03
Anguilla,Mobile,1264772,0.38,0.03
Anguilla,Mobile,1264773,0.2,0.03
Antigua & Barbuda,Antigua & Barbuda,1268,0.25,0.02
Antigua & Barbuda,Mobile,1268406,0.24,0.02
Antigua & Barbuda,Mobile,1268409,0.24,0.02
Antigua & Barbuda,Mobile,1268464,0.34,0.02
Antigua & Barbuda,Mobile,126872,0.34,0.02
Antigua & Barbuda,Mobile,1268732,0.34,0.02
Antigua & Barbuda,Mobile,1268734,0.34,0.02
Antigua & Barbuda,Mobile,1268736,0.34,0.02
Antigua & Barbuda,Mobile,1268764,0.34,0.02
Antigua & Barbuda,Antigua & Barbuda,126877,0.34,0.02
Antigua & Barbuda,Antigua & Barbuda,1268777,0.25,0.02
Antigua & Barbuda,Antigua & Barbuda,126878,0.34,0.02
Antigua & Barbuda,Antigua & Barbuda,1268787,0.25,0.02
British Virgin Islands,British Virgin Islands,1284,0.2,0.03
British Virgin Islands,Mobile,1284245,0.22,0.03
British Virgin Islands,Digicel-Mobile,128430,0.22,0.03
British Virgin Islands,Digicel Mobile,1284300,0.36,0.03
British Virgin Islands,British Virgin Islands,1284301,0.23,0.03
British Virgin Islands,British Virgin Islands,1284302,0.23,0.03
British Virgin Islands,British Virgin Islands,1284303,0.23,0.03
British Virgin Islands,Digicel Mobile,128434,0.21,0.03
British Virgin Islands,Digicel Mobile,1284340,0.28,0.03
British Virgin Islands,Digicel Mobile,1284341,0.28,0.03
British Virgin Islands,Digicel Mobile,1284342,0.28,0.03
British Virgin Islands,Digicel Mobile,1284343,0.28,0.03
British Virgin Islands,Digicel Mobile,1284344,0.28,0.03
British Virgin Islands,Digicel Mobile,1284345,0.28,0.03
British Virgin Islands,Digicel Mobile,1284346,0.28,0.03
British Virgin Islands,Digicel Mobile,1284347,0.28,0.03
British Virgin Islands,Digicel Mobile,1284393,0.36,0.03
British Virgin Islands,Digicel Mobile,1284394,0.36,0.03
British Virgin Islands,British Virgin Islands,128444,0.36,0.03
British Virgin Islands,British Virgin Islands,1284447,0.2,0.03
British Virgin Islands,British Virgin Islands,1284448,0.2,0.03
British Virgin Islands,British Virgin Islands,1284449,0.2,0.03
British Virgin Islands,Mobile,1284468,0.21,0.03
British Virgin Islands,British Virgin Islands,12844688,0.23,0.03
British Virgin Islands,Digicel Mobile,12844689,0.23,0.03
British Virgin Islands,British Virgin Islands,1284469,0.21,0.03
British Virgin Islands,British Virgin Islands,1284496,0.21,0.03
British Virgin Islands,Digicel Mobile,12844966,0.28,0.03
British Virgin Islands,Digicel Mobile,12844967,0.28,0.03
British Virgin Islands,Digicel Mobile,12844968,0.28,0.03
British Virgin Islands,Digicel Mobile,12844969,0.28,0.03
British Virgin Islands,Digicel Mobile,1284499,0.36,0.03
British Virgin Islands,British Virgin Islands,128454,0.36,0.03
British Virgin Islands,British Virgin Islands,1284548,0.2,0.03
British Virgin Islands,British Virgin Islands,1284549,0.2,0.03
British Virgin Islands,Mobile,1284596,0.22,0.03
British Virgin Islands,Mobile,1284599,0.22,0.03
British Virgin Islands,British Virgin Islands,1284689,0.21,0.03
British Virgin Islands,British Virgin Islands,1284960,0.21,0.03
Canada,Ontario,1289,0.03,0.01
Canada,Saskatchewan,1306,0.03,0.01
United States of America,Virgin Islands,1340,0.06,0.0075
Canada,Ontario,1343,0.03,0.01
Cayman Islands,Cayman Islands,1345,0.15,0.02
Cayman Islands,Mobile,1345229,0.28,0.02
Cayman Islands,Cellular Digicell,134523,0.14,0.02
Cayman Islands,Cellular Digicell,134524,0.14,0.02
Cayman Islands,Mobile,1345249,0.23,0.02
Cayman Islands,Cellular Digicell,134525,0.14,0.02
Cayman Islands,Cellular Digicell,134526,0.14,0.02
Cayman Islands,Cellular Digicell,134527,0.14,0.02
Cayman Islands,Cellular Digicell,134528,0.14,0.02
Cayman Islands,Cellular Digicell,134529,0.14,0.02
Cayman Islands,Mobile,134532,0.23,0.02
Cayman Islands,Digicel Mobile,1345321,0.28,0.02
Cayman Islands,Digicel Mobile,1345322,0.28,0.02
Cayman Islands,Digicel Mobile,1345323,0.28,0.02
Cayman Islands,Digicel Mobile,1345324,0.28,0.02
Cayman Islands,Digicel Mobile,1345325,0.28,0.02
Cayman Islands,Digicel Mobile,1345326,0.28,0.02
Cayman Islands,Digicel Mobile,1345327,0.28,0.02
Cayman Islands,Digicel Mobile,1345328,0.28,0.02
Cayman Islands,Digicel Mobile,1345329,0.28,0.02
Cayman Islands,Digicel-Mobile,1345514,0.23,0.02
Cayman Islands,Digicel Mobile,1345516,0.28,0.02
Cayman Islands,Digicel Mobile,1345517,0.28,0.02
Cayman Islands,Digicel Mobile,1345525,0.28,0.02
Cayman Islands,Digicel Mobile,1345526,0.28,0.02
Cayman Islands,Digicel Mobile,1345527,0.28,0.02
Cayman Islands,Digicel Mobile,1345529,0.23,0.02
Cayman Islands,Digicel-Mobile,1345545,0.28,0.02
Cayman Islands,Digicel Mobile,1345546,0.28,0.02
Cayman Islands,Digicel Mobile,1345547,0.28,0.02
Cayman Islands,Digicel Mobile,1345548,0.28,0.02
Cayman Islands,Digicel Mobile,1345549,0.28,0.02
Cayman Islands,Digicel Mobile,1345550,0.28,0.02
Cayman Islands,Mobile,1345616,0.28,0.02
Cayman Islands,Mobile,1345617,0.28,0.02
Cayman Islands,Mobile,1345625,0.28,0.02
Cayman Islands,Special Services,1345626,0.14,0.02
Cayman Islands,Mobile,1345629,0.28,0.02
Cayman Islands,Mobile,1345630,0.16,0.02
Cayman Islands,Digicel-Mobile,1345640,0.19,0.02
Cayman Islands,Mobile,1345645,0.28,0.02
Cayman Islands,Mobile,1345646,0.28,0.02
Cayman Islands,Mobile,1345647,0.28,0.02
Cayman Islands,Mobile,1345649,0.28,0.02
Cayman Islands,Special Services,1345663,0.14,0.02
Cayman Islands,Mobile,1345726,0.14,0.02
Cayman Islands,Mobile,1345849,0.14,0.02
Cayman Islands,Mobile,1345916,0.3,0.02
Cayman Islands,Mobile,1345917,0.3,0.02
Cayman Islands,Mobile,1345919,0.3,0.02
Cayman Islands,Cayman Islands,134592,0.3,0.02
Cayman Islands,Cayman Islands,1345920,0.15,0.02
Cayman Islands,Cayman Islands,1345921,0.15,0.02
Cayman Islands,Cayman Islands,1345930,0.23,0.02
Cayman Islands,Mobile,1345936,0.3,0.02
Cayman Islands,Mobile,1345937,0.3,0.02
Cayman Islands,Mobile,1345938,0.3,0.02
Cayman Islands,Mobile,1345939,0.3,0.02
Cayman Islands,Special Services,1345948,0.14,0.02
Cayman Islands,Mobile,1345990,0.3,0.02
Canada,Ontario,1365,0.18,0.01
Canada,Alberta,1403,0.03,0.01
Canada,Ontario,1416,0.03,0.01
Canada,Quebec,1418,0.03,0.01
Canada,Manitoba,1431,0.18,0.01
Canada,Ontario,1437,0.18,0.01
Canada,Quebec,1438,0.03,0.01
Bermuda,Bermuda,1441,0.08,0.02
Canada,Quebec,1450,0.03,0.01
Grenada,Grenada,1473,0.19,0.02
Grenada,Mobile,1473341,0.2,0.02
Grenada,Grenada,147340,0.3,0.02
Grenada,Grenada,1473400,0.19,0.02
Grenada,Grenada,1473401,0.19,0.02
Grenada,Grenada,1473402,0.19,0.02
Grenada,Grenada,1473408,0.19,0.02
Grenada,Grenada,147341,0.28,0.02
Grenada,Mobile,1473410,0.3,0.02
Grenada,Grenada,1473411,0.19,0.02
Grenada,Grenada,1473412,0.19,0.02
Grenada,Grenada,1473413,0.19,0.02
Grenada,Digicel Mobile,1473420,0.4,0.02
Grenada,Digicel Mobile,1473421,0.4,0.02
Grenada,Digicel Mobile,1473422,0.4,0.02
Grenada,Mobile,1473441,0.2,0.02
Grenada,Mobile,1473449,0.4,0.02
Grenada,Mobile,1473456,0.4,0.02
Grenada,Mobile,1473457,0.4,0.02
Grenada,Mobile,1473458,0.4,0.02
Grenada,Mobile,1473459,0.4,0.02
Grenada,Digicel Mobile,1473520,0.4,0.02
Grenada,Digicel Mobile,1473521,0.4,0.02
Grenada,Grenada,147353,0.28,0.02
Grenada,Grenada,1473530,0.19,0.02
Grenada,Grenada,1473531,0.19,0.02
Grenada,Grenada,1473532,0.19,0.02
Grenada,Grenada,1473539,0.19,0.02
Canada,New Brunswick,1506,0.03,0.01
Canada,Quebec,1514,0.03,0.01
Canada,Ontario,1519,0.03,0.01
Canada,Quebec,1579,0.03,0.01
Canada,Quebec,1581,0.03,0.01
Canada,Alberta,1587,0.03,0.01
Canada,British Columbia,1604,0.03,0.01
Canada,Ontario,1613,0.03,0.01
Canada,Saskatchewan,1639,0.18,0.01
Canada,Ontario,1647,0.03,0.01
Turks & Caicos Islands,Turks & Caicos Islands,1649,0.2,0.02
Turks & Caicos Islands,Mobile,1649231,0.3,0.02
Turks & Caicos Islands,Mobile,1649232,0.3,0.02
Turks & Caicos Islands,Mobile,1649239,0.22,0.02
Turks & Caicos Islands,Mobile,1649241,0.3,0.02
Turks & Caicos Islands,Mobile,1649242,0.3,0.02
Turks & Caicos Islands,Mobile,1649243,0.3,0.02
Turks & Caicos Islands,Mobile,1649244,0.3,0.02
Turks & Caicos Islands,Mobile,1649245,0.3,0.02
Turks & Caicos Islands,Mobile,1649246,0.29,0.02
Turks & Caicos Islands,Mobile,1649247,0.29,0.02
Turks & Caicos Islands,Mobile,1649249,0.22,0.02
Turks & Caicos Islands,Digicel-Mobile,16493,0.3,0.02
Turks & Caicos Islands,Digicel Mobile,1649331,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649332,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649333,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649338,0.25,0.02
Turks & Caicos Islands,Digicel Mobile,1649339,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649341,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649342,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649343,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649344,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649345,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649346,0.38,0.02
Turks & Caicos Islands,Digicel Mobile,1649347,0.38,0.02
Turks & Caicos Islands,Turks & Caicos Islands,1649348,0.28,0.02
Turks & Caicos Islands,Turks & Caicos Islands,1649349,0.28,0.02
Turks & Caicos Islands,Mobile,1649431,0.4,0.02
Turks & Caicos Islands,Mobile,1649432,0.4,0.02
Turks & Caicos Islands,Mobile,1649441,0.4,0.02
Turks & Caicos Islands,Mobile,1649442,0.4,0.02
Montserrat,Montserrat,1664,0.35,0.02
Mariana Islands,Grenada,1670,0.13,
Guam,Guam,1671,0.06,0.03
American Samoa,American Samoa,1684,0.13,0.045
Canada,Ontario,1705,0.03,0.01
Canada,Newfoundland,1709,0.03,0.01
Sint Maartin,Sint Maartin,1721,0.16,
Sint Maartin,Mobile,1721510,0.2,
Sint Maartin,Mobile,1721512,0.2,
Sint Maartin,Sint Maartin,172152,0.2,
Sint Maartin,Sint Maartin,1721525,0.16,
Sint Maartin,Mobile,172155,0.2,
Sint Maartin,Mobile,1721580,0.2,
Sint Maartin,Mobile,1721581,0.2,
Sint Maartin,Mobile,1721586,0.2,
Sint Maartin,Mobile,1721587,0.17,
Sint Maartin,Mobile,1721588,0.17,
St. Lucia,St. Lucia,1758,0.2,0.02
St. Lucia,Mobile,1758284,0.4,0.02
St. Lucia,Mobile,1758285,0.4,0.02
St. Lucia,Mobile,1758286,0.4,0.02
St. Lucia,Mobile,1758287,0.4,0.02
St. Lucia,Mobile,1758384,0.4,0.02
St. Lucia,Mobile,1758460,0.4,0.02
St. Lucia,Mobile,1758461,0.4,0.02
St. Lucia,Mobile,1758462,0.22,0.02
St. Lucia,St. Lucia,175848,0.4,0.02
St. Lucia,St. Lucia,1758480,0.2,0.02
St. Lucia,Mobile,1758481,0.3,0.02
St. Lucia,Mobile,1758482,0.3,0.02
St. Lucia,St. Lucia,1758483,0.2,0.02
St. Lucia,Digicel Mobile,1758518,0.4,0.02
St. Lucia,Digicel Mobile,1758519,0.4,0.02
St. Lucia,Digicel Mobile,1758520,0.4,0.02
St. Lucia,Mobile,1758584,0.4,0.02
St. Lucia,Mobile,1758638,0.24,0.02
St. Lucia,St. Lucia,175871,0.4,0.02
St. Lucia,St. Lucia,1758710,0.2,0.02
St. Lucia,St. Lucia,1758711,0.2,0.02
St. Lucia,Digicel Mobile,1758720,0.4,0.02
St. Lucia,Digicel Mobile,1758721,0.4,0.02
St. Lucia,Digicel Mobile,1758722,0.4,0.02
St. Lucia,Digicel Mobile,1758723,0.4,0.02
St. Lucia,Digicel Mobile,1758724,0.4,0.02
St. Lucia,Digicel Mobile,1758725,0.4,0.02
St. Lucia,Digicel Mobile,1758726,0.4,0.02
St. Lucia,Digicel Mobile,1758727,0.4,0.02
St. Lucia,Digicel Mobile,1758728,0.24,0.02
St. Lucia,Mobile,1758784,0.22,0.02
St. Lucia,Mobile,1758785,0.22,0.02
Dominica,Dominica,1767,0.18,0.02
Dominica,Mobile,1767225,0.36,0.02
Dominica,Mobile,1767235,0.36,0.02
Dominica,Mobile,1767245,0.36,0.02
Dominica,Mobile,1767265,0.36,0.02
Dominica,Mobile,1767275,0.36,0.02
Dominica,Mobile,1767276,0.36,0.02
Dominica,Mobile,1767277,0.36,0.02
Dominica,Mobile,1767285,0.36,0.02
Dominica,Mobile,1767295,0.36,0.02
Dominica,Mobile,1767315,0.4,0.02
Dominica,Mobile,1767316,0.4,0.02
Dominica,Mobile,1767317,0.4,0.02
Dominica,Dominica,1767420,0.29,0.02
Dominica,Dominica,1767421,0.29,0.02
Dominica,Dominica,176761,0.4,0.02
Dominica,Dominica,1767610,0.18,0.02
Dominica,Dominica,1767618,0.18,0.02
Dominica,Dominica,1767619,0.18,0.02
Canada,British Columbia,1778,0.03,0.01
Canada,Alberta,1780,0.03,0.01
St. Vincent & the Grenadines,St. Vincent & the Grenadines,1784,0.22,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784430,0.4,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784431,0.4,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784432,0.4,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784433,0.4,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784434,0.4,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784435,0.3,0.02
St. Vincent & the Grenadines,Mobile,1784454,0.4,0.02
St. Vincent & the Grenadines,Mobile,1784455,0.4,0.02
St. Vincent & the Grenadines,Mobile,1784480,0.23,0.02
St. Vincent & the Grenadines,Mobile,1784481,0.23,0.02
St. Vincent & the Grenadines,St. Vincent & the Grenadines,178449,0.4,0.02
St. Vincent & the Grenadines,St. Vincent & the Grenadines,1784490,0.22,0.02
St. Vincent & the Grenadines,St. Vincent & the Grenadines,1784499,0.22,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784526,0.4,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784527,0.4,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784528,0.4,0.02
St. Vincent & the Grenadines,Digicel Mobile,1784529,0.4,0.02
St. Vincent & the Grenadines,Mobile,1784530,0.4,0.02
St. Vincent & the Grenadines,Mobile,1784531,0.4,0.02
St. Vincent & the Grenadines,Mobile,1784532,0.4,0.02
St. Vincent & the Grenadines,Mobile,1784533,0.4,0.02
St. Vincent & the Grenadines,Mobile,1784593,0.4,0.02
United States of America,Puerto Rico,1787,0.06,0.0075
United States of America,Puerto Rico,1787555,1.3,0.0075
Canada,Ontario,1807,0.03,0.01
United States of America,Hawaii,1808,0.06,0.0075
Dominican Republic,Dominican Republic,1809,0.06,0.07
Dominican Republic,Dominican Republic,180920,0.14,0.07
Dominican Republic,Dominican Republic,1809200,0.06,0.07
Dominican Republic,Dominican Republic,1809202,0.06,0.07
Dominican Republic,Dominican Republic,180921,0.14,0.07
Dominican Republic,Dominican Republic,1809211,0.06,0.07
Dominican Republic,Dominican Republic,1809213,0.06,0.07
Dominican Republic,Mobile,18092223,0.09,0.07
Dominican Republic,Mobile,18092224,0.09,0.07
Dominican Republic,Mobile,18092225,0.09,0.07
Dominican Republic,Mobile,1809223,0.14,0.07
Dominican Republic,Mobile,1809224,0.14,0.07
Dominican Republic,Mobile,1809225,0.14,0.07
Dominican Republic,Mobile,1809228,0.14,0.07
Dominican Republic,Mobile,1809229,0.14,0.07
Dominican Republic,Mobile,1809230,0.14,0.07
Dominican Republic,Mobile,1809232,0.14,0.07
Dominican Republic,Mobile,1809235,0.14,0.07
Dominican Republic,Dominican Republic,1809248,0.09,0.07
Dominican Republic,Dominican Republic,18092481,0.06,0.07
Dominican Republic,Dominican Republic,18092483,0.06,0.07
Dominican Republic,Dominican Republic,18092489,0.06,0.07
Dominican Republic,Mobile,1809249,0.14,0.07
Dominican Republic,Dominican Republic,180925,0.14,0.07
Dominican Republic,Dominican Republic,1809255,0.06,0.07
Dominican Republic,Mobile,1809260,0.14,0.07
Dominican Republic,Mobile,1809264,0.14,0.07
Dominican Republic,Verizon Mobile,1809265,0.1,0.07
Dominican Republic,Mobile,18092651,0.09,0.07
Dominican Republic,Mobile,18092652,0.09,0.07
Dominican Republic,Mobile,18092653,0.09,0.07
Dominican Republic,Mobile,18092654,0.09,0.07
Dominican Republic,Mobile,18092655,0.09,0.07
Dominican Republic,Mobile,18092656,0.09,0.07
Dominican Republic,Mobile,18092657,0.09,0.07
Dominican Republic,Mobile,18092658,0.09,0.07
Dominican Republic,Mobile,18092659,0.09,0.07
Dominican Republic,Mobile,1809266,0.14,0.07
Dominican Republic,Mobile,1809267,0.14,0.07
Dominican Republic,Mobile,1809268,0.14,0.07
Dominican Republic,Mobile,1809269,0.14,0.07
Dominican Republic,Mobile,1809270,0.14,0.07
Dominican Republic,Mobile,1809271,0.14,0.07
Dominican Republic,Mobile,1809272,0.14,0.07
Dominican Republic,Mobile,1809280,0.14,0.07
Dominican Republic,Mobile,1809281,0.14,0.07
Dominican Republic,Mobile,1809282,0.14,0.07
Dominican Republic,Mobile,1809283,0.14,0.07
Dominican Republic,Mobile,1809284,0.14,0.07
Dominican Republic,Mobile,1809292,0.14,0.07
Dominican Republic,Mobile,1809293,0.14,0.07
Dominican Republic,Mobile,1809297,0.14,0.07
Dominican Republic,Mobile,1809298,0.14,0.07
Dominican Republic,Mobile,1809299,0.14,0.07
Dominican Republic,Dominican Republic,180930,0.14,0.07
Dominican Republic,Dominican Republic,1809300,0.06,0.07
Dominican Republic,Dominican Republic,180931,0.14,0.07
Dominican Republic,Dominican Republic,1809311,0.06,0.07
Dominican Republic,Dominican Republic,1809312,0.06,0.07
Dominican Republic,Dominican Republic,1809314,0.06,0.07
Dominican Republic,Dominican Republic,180932,0.14,0.07
Dominican Republic,Dominican Republic,1809320,0.06,0.07
Dominican Republic,Dominican Republic,1809328,0.06,0.07
Dominican Republic,Dominican Republic,1809329,0.06,0.07
Dominican Republic,Mobile,1809330,0.14,0.07
Dominican Republic,Dominican Republic,180934,0.14,0.07
Dominican Republic,Dominican Republic,1809346,0.06,0.07
Dominican Republic,Dominican Republic,1809347,0.06,0.07
Dominican Republic,Dominican Republic,1809349,0.06,0.07
Dominican Republic,Mobile,180935,0.09,0.07
Dominican Republic,Mobile,1809360,0.14,0.07
Dominican Republic,Mobile,1809361,0.14,0.07
Dominican Republic,Mobile,1809366,0.14,0.07
Dominican Republic,Mobile,1809370,0.14,0.07
Dominican Republic,Mobile,1809371,0.14,0.07
Dominican Republic,Mobile,1809374,0.14,0.07
Dominican Republic,Mobile,1809376,0.14,0.07
Dominican Republic,Mobile,1809377,0.14,0.07
Dominican Republic,Mobile,1809383,0.14,0.07
Dominican Republic,Mobile,1809386,0.14,0.07
Dominican Republic,Mobile,1809387,0.14,0.07
Dominican Republic,Mobile,1809389,0.14,0.07
Dominican Republic,Mobile,180939,0.14,0.07
Dominican Republic,Dominican Republic,180940,0.14,0.07
Dominican Republic,Dominican Republic,1809400,0.06,0.07
Dominican Republic,Dominican Republic,180941,0.14,0.07
Dominican Republic,Dominican Republic,1809411,0.06,0.07
Dominican Republic,Dominican Republic,1809412,0.06,0.07
Dominican Republic,Dominican Republic,1809414,0.06,0.07
Dominican Republic,Dominican Republic,180942,0.14,0.07
Dominican Republic,Dominican Republic,1809422,0.06,0.07
Dominican Republic,Dominican Republic,180943,0.14,0.07
Dominican Republic,Dominican Republic,1809435,0.06,0.07
Dominican Republic,Centennial Mobile,180944,0.14,0.07
Dominican Republic,Dominican Republic,180945,0.14,0.07
Dominican Republic,Dominican Republic,1809450,0.06,0.07
Dominican Republic,Dominican Republic,1809455,0.06,0.07
Dominican Republic,Mobile,1809460,0.14,0.07
Dominican Republic,Mobile,1809461,0.14,0.07
Dominican Republic,Mobile,1809462,0.14,0.07
Dominican Republic,Mobile,1809463,0.14,0.07
Dominican Republic,Mobile,1809464,0.14,0.07
Dominican Republic,Mobile,1809465,0.14,0.07
Dominican Republic,Mobile,1809467,0.09,0.07
Dominican Republic,Dominican Republic,1809470,0.09,0.07
Dominican Republic,Dominican Republic,18094700,0.06,0.07
Dominican Republic,Dominican Republic,18094709,0.06,0.07
Dominican Republic,Mobile,1809474,0.14,0.07
Dominican Republic,Mobile,1809477,0.14,0.07
Dominican Republic,Mobile,1809478,0.14,0.07
Dominican Republic,Mobile,1809479,0.14,0.07
Dominican Republic,Dominican Republic,180948,0.14,0.07
Dominican Republic,Dominican Republic,1809482,0.06,0.07
Dominican Republic,Dominican Republic,1809483,0.06,0.07
Dominican Republic,Dominican Republic,1809487,0.06,0.07
Dominican Republic,Dominican Republic,1809489,0.06,0.07
Dominican Republic,Mobile,180949,0.14,0.07
Dominican Republic,Dominican Republic,180950,0.14,0.07
Dominican Republic,Dominican Republic,1809500,0.06,0.07
Dominican Republic,Dominican Republic,1809503,0.06,0.07
Dominican Republic,Dominican Republic,1809508,0.06,0.07
Dominican Republic,Mobile,1809510,0.14,0.07
Dominican Republic,Mobile,1809512,0.14,0.07
Dominican Republic,Mobile,1809513,0.14,0.07
Dominican Republic,Mobile,1809514,0.14,0.07
Dominican Republic,Mobile,1809515,0.07,0.07
Dominican Republic,Verizon Mobile,18095150,0.09,0.07
Dominican Republic,Verizon Mobile,18095156,0.09,0.07
Dominican Republic,Verizon Mobile,18095157,0.09,0.07
Dominican Republic,Verizon Mobile,18095158,0.09,0.07
Dominican Republic,Verizon Mobile,18095159,0.09,0.07
Dominican Republic,Mobile,1809516,0.14,0.07
Dominican Republic,Mobile,1809517,0.14,0.07
Dominican Republic,Mobile,1809519,0.14,0.07
Dominican Republic,Mobile,1809520,0.14,0.07
Dominican Republic,Mobile,180954290,0.14,0.07
Dominican Republic,Mobile,180954291,0.14,0.07
Dominican Republic,Mobile,180954292,0.14,0.07
Dominican Republic,Mobile,180954293,0.14,0.07
Dominican Republic,Santo Domingo,180954294,0.07,0.07
Dominican Republic,Mobile,180954295,0.14,0.07
Dominican Republic,Mobile,180954296,0.14,0.07
Dominican Republic,Mobile,180954297,0.14,0.07
Dominican Republic,Mobile,180954298,0.14,0.07
Dominican Republic,Dominican Republic,1809543,0.09,0.07
Dominican Republic,Dominican Republic,18095431,0.06,0.07
Dominican Republic,Mobile,18095450,0.09,0.07
Dominican Republic,Mobile,18095451,0.09,0.07
Dominican Republic,Mobile,18095454,0.09,0.07
Dominican Republic,Mobile,18095456,0.09,0.07
Dominican Republic,Mobile,18095459,0.09,0.07
Dominican Republic,Mobile,1809546,0.14,0.07
Dominican Republic,Dominican Republic,180960,0.14,0.07
Dominican Republic,Dominican Republic,1809600,0.06,0.07
Dominican Republic,Dominican Republic,180961,0.14,0.07
Dominican Republic,Dominican Republic,1809611,0.06,0.07
Dominican Republic,Dominican Republic,1809612,0.06,0.07
Dominican Republic,Dominican Republic,1809616,0.06,0.07
Dominican Republic,Mobile,1809624,0.14,0.07
Dominican Republic,Orange Mobile,1809627,0.14,0.07
Dominican Republic,Mobile,1809628,0.14,0.07
Dominican Republic,Mobile,1809629,0.14,0.07
Dominican Republic,Dominican Republic,180963,0.14,0.07
Dominican Republic,Dominican Republic,1809633,0.06,0.07
Dominican Republic,Dominican Republic,1809636,0.06,0.07
Dominican Republic,Dominican Republic,1809638,0.06,0.07
Dominican Republic,Mobile,180964,0.14,0.07
Dominican Republic,Dominican Republic,180965,0.12,0.07
Dominican Republic,Dominican Republic,1809655,0.06,0.07
Dominican Republic,Dominican Republic,180966,0.09,0.07
Dominican Republic,Dominican Republic,180967,0.14,0.07
Dominican Republic,Dominican Republic,1809679,0.06,0.07
Dominican Republic,Mobile,1809693,0.14,0.07
Dominican Republic,Mobile,1809694,0.14,0.07
Dominican Republic,Mobile,1809696,0.14,0.07
Dominican Republic,Mobile,1809697,0.14,0.07
Dominican Republic,Mobile,1809698,0.14,0.07
Dominican Republic,Dominican Republic,180970,0.14,0.07
Dominican Republic,Dominican Republic,1809700,0.06,0.07
Dominican Republic,Dominican Republic,1809701,0.06,0.07
Dominican Republic,Dominican Republic,180971,0.09,0.07
Dominican Republic,Dominican Republic,1809711,0.06,0.07
Dominican Republic,Dominican Republic,180972,0.14,0.07
Dominican Republic,Dominican Republic,1809724,0.06,0.07
Dominican Republic,Dominican Republic,1809725,0.06,0.07
Dominican Republic,Dominican Republic,1809726,0.06,0.07
Dominican Republic,Dominican Republic,1809728,0.06,0.07
Dominican Republic,Mobile,1809742,0.14,0.07
Dominican Republic,Mobile,1809743,0.14,0.07
Dominican Republic,Mobile,1809747,0.14,0.07
Dominican Republic,Mobile,1809749,0.14,0.07
Dominican Republic,Dominican Republic,180975,0.14,0.07
